municipio;ano_distribuicao;ano_calculo;codigo;valor_adicionado;pop;receita_tributaria;area_cultivada;area_inundada;ind_protegida;ind_participacao;total_icms_estado;montante_disponivel;total_recebido_municipio;valor_adicionado_2anos;share_valor_adicionado_2anos;share_pop;share_receita_tributaria;share_area_cultivada;share_area_inundada;ind_participacao_calculado;Codmun7;matriculas_rede_municipal;aprovacao;reprovacao;abandono;taxa_part_p_brasil_2015;taxa_part_p_brasil_2017;taxa_part_ana_2014;taxa_part_ana_2016;pob_ed_mt_2015;inten_pob_ed_mt_2015;pob_ed_lp_2015;inten_pob_ed_lp_2015;pob_ed_mt_2017;inten_pob_ed_mt_2017;pob_ed_lp_2017;inten_pob_ed_lp_2017;pob_ed_lpo_2014;inten_pob_ed_lpo_2014;pob_ed_lpo_2016;inten_pob_ed_lpo_2016;dados_imputados;pob_ed_p_brasil_2015;pob_ed_p_brasil_2017;ia_p_brasil_2015;ia_p_brasil_2017;avanco_ia_p_brasil;ia_p_brasil_2015_norm;ia_p_brasil_2017_norm;ia_ana_2014;ia_ana_2016;avanco_ia_ana;ia_ana_2014_norm;ia_ana_2016_norm;ind_rendimento;log_matriculas_rede_municipal;ind_matriculas;ide;ide2;share_ide;share_ide2;ind_alt1;ind_alt2;transf_alt1;transf_alt2;ind_alt3;ind_alt4;transf_alt3;transf_alt4;var_transf_alt1;var_perc_transf_alt1;var_transf_alt2;var_perc_transf_alt2;var_transf_alt3;var_perc_transf_alt3;var_transf_alt4;var_perc_transf_alt4;receitas_correntes_2018;receitas_correntes_2017;IDH;IDHM_renda;IDHM_longevidade;IDHM_educacao;area_geografica;regiao_metrop;pop_urbana;faixa_5_a_9;faixa_10_a_14;faixa_15_a_19;faixa_20_a_24;faixa_25_a_29;faixa_30_a_39;faixa_40_a_49;faixa_50_a_59;faixa_60_a_69;faixa_70_ou_mais;idosos_sobre_jovens;fracao_pop_abaixo_15;receitas2018_pc;receitas2017_pc;quintil_area_cultivada;quintil_area_geografica;quintil_area_inundada;quintil_fracao_pop_abaixo_15;quintil_IDH;quintil_idosos_sobre_jovens;quintil_pop;quintil_pop_urbana;quintil_receitas_correntes_2018;quintil_receitas2017_pc;quintil_receitas2018_pc;quintil_var_perc_transf_alt1;quintil_var_perc_transf_alt2;quintil_var_perc_transf_alt3;quintil_var_perc_transf_alt4;quintil_ben_var_perc_transf_alt1;quintil_ben_var_perc_transf_alt2;quintil_ben_var_perc_transf_alt3;quintil_ben_var_perc_transf_alt4;quintil_prej_var_perc_transf_alt1;quintil_prej_var_perc_transf_alt2;quintil_prej_var_perc_transf_alt3;quintil_prej_var_perc_transf_alt4;faixa_pop
BALSAMO;2018;2016;197;114000467;8160;1769562;14226,2;0;0;0,0165673;135942,42525178;27188,485050356;4,50439788374763;214364403;0,000109295263250562;0,000197759697683587;3,99540916986918e-05;0,000798899005283751;0;0,0165745587450725;3504800;470;95,1;4,7;0,2;0,779411764705882;1,01063829787234;0,990384615384615;0,941747572815534;0,113207547169811;1,81860371698113;0,113207547169811;1,96832330188679;0,0947368421052632;1,57857929473684;0,0736842105263158;1,27913414736842;0,388349514563107;32,3485222912621;0,45360824742268;38,7974843298969;FALSE;0,113207547169811;0,0842105263157895;0,691176470588235;0,91578947368421;0,820292801706905;0,258823529411765;0,816267942583732;0,605769230769231;0,514563106796117;0,300643551946355;0,596177646610815;0,377786020707674;0,308641975308642;6,1527326947041;6,1527326947041;4,41247941025817;3,18351432594776;0,00213189780103795;0,00166089200177697;0,0478769786131864;0,0314368047346743;13,0170251728083;8,54719095559653;0,0391633713268583;0,0267267467420645;10,6479273584183;7,26659754241273;8,51262728906069;1,88984799051061;4,0427930718489;0,89752130610747;6,14352947467066;1,36389582652927;2,7621996586651;0,61322283909053;26,82233949;24,2350342;0,756;0,746;0,835;0,695;149,881;NA;91,59;5,27;6,91;7,24;7,6;8,04;15,33;15,6;12,03;8,42;8,31;1,3735632183908;12,18;0,00328705140808824;0,00296997968137255;4;4;2;5;2;1;4;2;4;5;4;1;1;1;1;1;1;1;1;NA;NA;NA;NA;Até 20 mil
BANANAL;2018;2016;198;67433215;10223;3283874;28219,8;0;0,124235;0,01729735;135942,42525178;27188,485050356;4,70288741885775;134894907;6,87771577994928e-05;0,000247757033017072;7,41450160677897e-05;0,0015847359202954;0;0,017294788457007;3504909;689;93,3;6,2;0,5;0,886178861788618;0,972789115646258;0,910179640718563;0,851851851851852;0,201834862385321;2,58500418348624;0,100917431192661;0,897625788990826;0,188811188811189;4,7147134965035;0,153846153846154;3,45804123776224;0,526315789473684;45,5306012171053;0,390804597701149;37,2370920689655;FALSE;0,151376146788991;0,171328671328671;0,752032520325203;0,806122448979592;0,554715008936101;0,404878048780488;0,576994434137291;0,431137724550898;0,51894423158791;0,566331180800522;0,292301535542776;0,385245577039215;0,429012345679012;6,53524127101366;6,53524127101366;3,49001725730496;3,38747909858112;0,00168620846119657;0,00176730379227839;0,0374191884635051;0,0251923513239795;10,1737104613646;6,84941867355332;0,038919452088519;0,0260033046347977;10,5816094127675;7,06990459323052;5,47082304250688;1,16329024177144;2,14653125469557;0,456428373362363;5,8787219939097;1,25002396832573;2,36701717437276;0,503311468797113;35,359949;33,06465336;0,733;0,693;0,872;0,653;616,429;Vale do Paraíba e Litoral Norte;79,79;7,16;8,86;8,33;7,59;7,72;14,94;13,5;10,58;7,47;7,1;0,909488139825218;16,02;0,00345886227134892;0,00323433956372885;2;1;2;2;3;3;3;4;3;4;4;1;1;1;1;2;2;1;2;NA;NA;NA;NA;Até 20 mil
BARAO DE ANTONINA;2018;2016;199;19340247;3116;380130;10889,3;26,43;0,166214;0,01067967;135942,42525178;27188,485050356;2,90364048137736;38202441;1,94777947619832e-05;7,55170610272128e-05;8,58277295592001e-06;0,000611509112639802;0,00481479524823612;0,01067871821588;3505005;226;99,5;0,5;0;0,952380952380952;0,785714285714286;0,9;0,95;0,05;0,342576750000001;0,05;0,923416450000001;0,0303030303030303;0,157263303030303;0,0303030303030303;0,976998606060606;0,5;26,7267143333333;0,526315789473684;35,8592873684211;FALSE;0,05;0,0303030303030303;0,904761904761905;0,761904761904762;0,247983684064151;0,771428571428571;0,48051948051948;0,45;0,45;0,436010194393084;0,325123762376238;0,267857142857143;0,0308641975308642;5,42053499927229;5,42053499927229;1,36091716821663;1,55140408779275;0,000657529712562685;0,000809393135107686;0,0145077009272939;0,00956059338924242;3,94442409776767;2,5993805043595;0,0173171742443764;0,0110792276146924;4,70827733057639;3,01227414371556;1,04078361639032;0,358440937528401;-0,304259977017856;-0,104785691950929;1,80463684919903;0,621508365368634;0,108633662338208;0,0374129176924402;16,16971842;15,73955297;0,711;0,676;0,82;0,649;153,142;NA;61,39;8,12;9,05;8,09;7,51;6,1;13,64;13,19;12,16;7,96;7,24;0,885264997087944;17,17;0,00518925494865212;0,00505120441912709;4;4;1;1;5;3;5;5;5;2;2;3;5;2;4;4;NA;3;5;NA;4;NA;NA;Até 20 mil
BARBOSA;2018;2016;200;109234039;6593;933366;16318,6;24,54;0;0,01889142;135942,42525178;27188,485050356;5,13629090249996;222366855;0,000113375372101424;0,000159783049856359;2,10740232625029e-05;0,000916401660852752;0,00447049093423059;0,0188843036876254;3505104;473;98,9;1,1;0;0,907692307692308;0,897196261682243;0,89247311827957;0,98989898989899;0,135593220338983;1,68085310169492;0,0847457627118644;1,31430618644068;0,0833333333333333;1,32545880208333;0,09375;1,88504233333333;0,385542168674699;20,155603626506;0,36734693877551;29,3469494897959;FALSE;0,110169491525424;0,0885416666666667;0,807692307692308;0,817757009345794;0,486148789077462;0,538461538461538;0,602378929481733;0,548387096774194;0,626262626262626;0,551591785808128;0,496327052060045;0,567972079599987;0,0679012345679012;6,15909538849193;6,15909538849193;2,6222059524359;2,72193534320387;0,00126692378232302;0,00142007862318492;0,0320676870201577;0,022656990794191;8,71871829147052;6,16009255493917;0,0349010515761028;0,0241885392028101;9,48906719018576;6,57649736505551;3,58242738897055;0,697473616073205;1,0238016524392;0,199327038104655;4,35277628768579;0,84745517150658;1,44020646255555;0,280398149149723;25,04326718;22,82967604;0,699;0,676;0,843;0,599;205,212;NA;84,56;7,6;9,53;8,65;8,45;7,23;14,29;13,97;10,33;7,1;5,71;0,747810858143608;17,13;0,00379846309419081;0,00346271440012134;4;4;1;1;5;4;4;4;4;4;3;2;3;2;2;3;3;2;3;NA;NA;NA;NA;Até 20 mil
BARIRI;2018;2016;201;659594143;31593;9366954;38083,35;13,64;0;0,06970941;135942,42525178;27188,485050356;18,9529325165414;1238307912;0,000631360372026384;0,000765664476583034;0,0002114919618829;0,0021386421133453;0,00248482055187063;0,0697535980887688;3505203;1624;98,5;1,5;0;0,996466431095406;0,976608187134503;0,914285714285714;0,94475138121547;0,124113475177305;1,83816306737589;0,0886524822695035;1,14890024113475;0,0838323353293413;1,41693193712575;0,0808383233532934;1,46978136227545;0,497159090909091;40,0002958920455;0,453216374269006;37,441351754386;FALSE;0,106382978723404;0,0823353293413174;0,890459363957597;0,896198830409357;0,47941253697873;0,737102473498233;0,773524720893142;0,45974025974026;0,516574585635359;0,520362774428287;0,342072778706442;0,381210880857547;0,0925925925925926;7,39264752072162;7,39264752072162;3,40705674377808;3,20785215149602;0,00164612593164419;0,00167358944732144;0,0790743094086936;0,0715903870406738;21,4991067922549;19,4643416780456;0,0795823844487228;0,0718650221974464;21,6372446985579;19,5390108165877;2,54617427571355;0,134341969164473;0,511409161504233;0,0269831152017185;2,68431218201648;0,141630440549172;0,58607830004636;0,0309228294637178;106,64892247;101,37023426;0,75;0,736;0,867;0,662;444,405;NA;94,88;6,9;8,12;7,68;8,19;8,31;14,38;13,73;11,44;7,47;7,41;0,990679094540612;15,02;0,00337571368562656;0,00320862957807109;2;2;1;3;2;2;2;2;2;4;4;4;4;4;4;5;5;5;5;NA;NA;NA;NA;20 mil a 50 mil
BARRA BONITA;2018;2016;202;1253485725;35246;12951988;11832,1;10,5;0,093569;0,1085098;135942,42525178;27188,485050356;29,5021707511712;2310870340;0,00117821419327824;0,000854195870656336;0,000292436725151397;0,000664453819039369;0,00191280174447519;0,108629391156589;3505302;1404;99,9;0;0,1;0,956521739130435;0,958333333333333;0,966216216216216;1,01805054151625;0,0681818181818182;0,988466541666667;0,0416666666666667;0,685713174242424;0,0760869565217391;1,34580773188406;0,036231884057971;0,69007984057971;0,304195804195804;21,4634088811189;0,306049822064057;20,0464071886121;FALSE;0,0549242424242424;0,0561594202898551;0,903985507246377;0,904513888888889;0,471296635913062;0,769565217391304;0,791666666666667;0,672297297297297;0,693950177935943;0,468147046872609;0,711943069306931;0,683220817914189;0,00925925925925926;7,24708058458576;7,24708058458576;3,21018976531751;3,12475058714486;0,00155100927738822;0,00163023398871992;0,119282201478458;0,113359287521237;32,4310235167061;30,8206729409016;0,120747858638094;0,114151534634554;32,8295134944433;31,0360729288677;2,92885276553492;0,0992758394030599;1,31850218973043;0,044691700853168;3,32734274327212;0,112782980321542;1,53390217769648;0,0519928581064016;131,85254472;111,82508963;0,788;0,762;0,869;0,739;150,121;NA;97,9;5,76;7,01;7,67;8,11;8,4;16,35;15,77;11,8;7,48;6,57;1,10023492560689;12,77;0,00374092222436589;0,00317270299126142;4;4;1;5;1;2;2;1;2;4;3;4;4;4;4;5;5;5;5;NA;NA;NA;NA;20 mil a 50 mil
BARRA DO CHAPEU;2018;2016;737;30369922;5244;219449;18219,8;0;0;0,01027464;135942,42525178;27188,485050356;2,7935189603779;62573345;3,19034789290236e-05;0,000127089688070187;4,95483372110513e-06;0,00102316712097882;0;0,0102718810688587;3505351;427;100;0;0;0,866666666666667;0,924528301886792;0,896551724137931;0,862068965517241;0,0769230769230769;1,32229153846154;0,102564102564103;1,91301543589744;0,204081632653061;4,90269748979592;0,102040816326531;2,60872904081633;0,326923076923077;25,7654720769231;0,521739130434783;27,9889530434783;FALSE;0,0897435897435897;0,153061224489796;0,788888888888889;0,783018867924528;0,46133157020476;0,493333333333333;0,526586620926243;0,603448275862069;0,412293853073463;0,152301916105063;0,592138955274838;0,203656477409136;0;6,05678401322862;6,05678401322862;2,31439569296954;1,55728611933575;0,00111820467130175;0,000812461888109466;0,0231092763410857;0,0146847989836175;6,28306214324155;3,99257437633567;0,0174530348520285;0,0116273711516947;4,7452157715772;3,16130606732791;3,48954318286365;1,24915679197381;1,19905541595777;0,429227591781072;1,9516968111993;0,698651714515402;0,367787106950012;0,131657279641395;16,80224183;14,35492922;0,66;0,617;0,779;0,599;405,681;NA;29,44;8,7;11,27;9,25;7,61;7,82;14,57;11,96;9,31;6,27;5,21;0,57486229344016;19,97;0,003204088831045;0,00273740069031274;3;2;2;1;5;5;4;5;5;5;4;1;2;2;3;2;2;3;4;NA;NA;NA;NA;Até 20 mil
BARRA DO TURVO;2018;2016;203;25692306;7729;2871893;34581,11;0;3,62861;0,03152984;135942,42525178;27188,485050356;8,57248583480117;44028806;2,24484096941129e-05;0,000187314301886819;6,48430946589219e-05;0,00194196724217345;0;0,0315351074548946;3505401;676;96,2;3,8;0;0,980769230769231;0,914893617021277;0,981366459627329;0,870967741935484;0,333333333333333;4,59348043137255;0,117647058823529;3,03989580392157;0,178294573643411;3,66366512403101;0,13953488372093;2,97578552713178;0,588607594936709;54,1583624113924;0,506172839506173;47,1866398765432;FALSE;0,225490196078431;0,158914728682171;0,759615384615385;0,769503546099291;0,485873840078764;0,423076923076923;0,497098646034816;0,403726708074534;0,43010752688172;0,475164175632074;0,244603652911875;0,23398706819562;0,234567901234568;6,51619307604296;6,51619307604296;2,85316474938879;2,66078029282026;0,00137851196338275;0,00138817302338205;0,045718210617593;0,0355930304948775;12,4300888590545;9,67720577506842;0,04589694022758;0,0356896410948705;12,4786827323464;9,70347273360457;3,85760302425336;0,449998180060316;1,10471994026725;0,128868097487253;3,90619689754524;0,455666766072392;1,1309868988034;0,131932198034321;35,63369172;33,83226774;0,641;0,625;0,792;0,532;1007,684;NA;41,07;9,35;11,49;9,24;6,9;6,42;13,08;11,24;10,22;7,78;6,03;0,662667946257198;20,84;0,00461038837107;0,0043773150135852;2;1;2;1;5;4;4;5;3;2;2;3;3;3;3;3;4;3;4;NA;NA;NA;NA;Até 20 mil
BARRETOS;2018;2016;204;2049023898;112101;70502506;129609,4;16,24;0;0,21792946;135942,42525178;27188,485050356;59,2517186524216;3829475997;0,00195248642660052;0,00271679655269948;0,00159184226927995;0,00727845951381422;0,00295846669812163;0,218081922037434;3505500;6109;92,9;7,1;0;0,941468253968254;0,944395410414828;0,892137096774194;0,903891977760127;0,0600632244467861;1,02211687987355;0,0410958904109589;0,581351496311907;0,0392523364485981;0,653104285981308;0,0205607476635514;0,375496281308411;0,374434389140271;23,2524115938914;0,341069626639758;20,248104863774;FALSE;0,0505795574288725;0,0299065420560748;0,893849206349206;0,916151809355693;0,505208466720031;0,745238095238095;0,817058493139693;0,558090287914173;0,595601878382808;0,491684285488905;0,513211565355603;0,515767317844483;0,438271604938272;8,71751837264977;8,71751837264977;4,83117109313703;4,53315076801449;0,00233418948221094;0,00236501962377787;0,199170041031621;0,202422201130773;54,1513168306701;55,0355298930419;0,199740398650609;0,202730502546443;54,3063884266423;55,1193523773512;-5,10040182175142;-0,0860802342573563;-4,21618875937966;-0,0711572399125228;-4,94533022577925;-0,0834630680468395;-4,13236627507039;-0,0697425554744057;554,45774524;503,4767238;0,789;0,762;0,875;0,738;1566,161;NA;96,95;6,32;7,31;7,99;8,8;8,84;15,51;14,12;11,3;7,41;6,36;1,01027146001467;13,63;0,00494605530048795;0,00449127772098376;1;1;1;4;1;2;1;1;1;2;2;5;5;5;5;NA;NA;NA;NA;3;4;3;4;50 mil a 150 mil
BARRINHA;2018;2016;205;208379830;28496;3178285;10779,9;0;0;0,02986021;135942,42525178;27188,485050356;8,11853873185491;402861396;0,000205401837772985;0,000690607885440134;7,17609726783107e-05;0,000605365549975279;0;0,0298641188885845;3505609;2487;95,6;4,3;0,1;0,828947368421053;0,95427435387674;0,910071942446043;0,902573529411765;0,154195011337868;2,32428872789116;0,0816326530612245;1,43201826530612;0,16875;3,9308046625;0,0979166666666667;1,9112643125;0,482213438735178;38,8389185533597;0,476482617586912;46,1115596523517;FALSE;0,117913832199546;0,133333333333333;0,731203007518797;0,827037773359841;0,61972968073881;0,354887218045113;0,622627869148744;0,471223021582734;0,472512931552989;0,43792465774407;0,36205392121946;0,306188961531252;0,274691358024691;7,8188324438034;7,8188324438034;4,31053525766357;3,63666607425613;0,00208264329024299;0,00189730875298244;0,0543646045385391;0,0425323035977148;14,7809123776459;11,5638890052367;0,0509359155992189;0,0406789582251093;13,8487037979556;11,0599924756744;6,66237364579096;0,820637046375063;3,44535027338181;0,424380592022455;5,73016506610067;0,705812370348999;2,9414537438195;0,362313199575934;83,97777065;79,73731113;0,725;0,711;0,829;0,646;146,025;Ribeirão Preto;98,89;8,23;9,11;9,1;10,4;10,41;16,54;12,42;8,15;4,25;3,29;0,434832756632065;17,34;0,00294700205818361;0,00279819311938518;4;5;2;1;4;5;2;1;2;5;5;2;2;2;2;2;2;3;2;NA;NA;NA;NA;20 mil a 50 mil
BARUERI;2018;2016;206;25175796096;240749;1000033773;0;0;0,224977;2,09751374;135942,42525178;27188,485050356;570,282209629063;49154039367;0,0250615475202977;0,00583461390412082;0,0225792829345515;0;0;2,09764966716275;3505708;25815;96,6;3,2;0,2;0,933244832163854;0,931092124814265;0,913364055299539;0,935839880284325;0,0987604145498882;1,49587154236944;0,048567364356838;0,726624631172526;0,0744065429882306;1,29796516078197;0,040295232395771;0,711874968082984;0,30285830123657;20,0189684127306;0,340204081632653;24,1019174469388;FALSE;0,0736638894533631;0,0573508876920008;0,864498388014413;0,877693164933135;0,49102366294934;0,674796131234591;0,733148723490477;0,636744169100976;0,617463333256984;0,407393892131;0,650077106133629;0,552989894665131;0,216049382716049;10,1587109973137;10,1587109973137;4,92142633887677;4,48353698955712;0,00237779647547585;0,00233913529615096;2,06020588142594;2,08958882956942;560,138768078047;568,127546541391;2,05949064960843;2,08920221777617;559,944307382268;568,022432651781;-10,1434415510163;-0,0177867052132207;-2,15466308767179;-0,00377824005604748;-10,3379022467955;-0,0181276955027577;-2,25977697728217;-0,00396255913147287;2939,64130812;2598,02784045;0,786;0,791;0,866;0,708;65,701;São Paulo;100;7,73;9,21;8,87;9,65;9,84;17,04;13,81;9,26;4,47;2,71;0,423848878394333;16,94;0,0122103988308155;0,0107914377233135;5;5;2;1;1;5;1;1;1;1;1;5;4;5;4;NA;NA;NA;NA;1;1;1;1;150 mil a 250 mil
BASTOS;2018;2016;207;799289687;20445;3198429;13499,9;0;0;0,06884469;135942,42525178;27188,485050356;18,7178282486139;1464562108;0,000746717733450632;0,000495489830777075;7,22157943930505e-05;0,000758112263389388;0;0,0689281064982819;3505807;256;100;0;0;0,963636363636364;0,860805860805861;0,923694779116466;0,967391304347826;0,0934215789665079;1,46604905985346;0,0627458293774583;0,913802343232861;0,0756914119359534;1,40601231868132;0,0512820512820513;0,779133773790952;0,404328018223235;27,654169038961;0,391933815925543;27,6027452307692;TRUE;0,0780837041719831;0,0634867316090024;0,888392066888816;0,806156110153423;0,342396952521126;0,732140960533159;0,577067876698377;0,550219099633157;0,588237938941594;0,492437135948258;0,499514918421062;0,503229048862349;0;5,54517744447956;5,54517744447956;1,77917986966753;1,98783476167492;0,000859614130544637;0,00103708622562495;0,0723399861902315;0,0692449296422072;19,6681463307607;18,826647343901;0,0756232199492173;0,0710196505930104;20,5608078504908;19,3091670842957;0,950318082146747;0,0507707448494789;0,10881909528711;0,00581366031580979;1,84297960187684;0,0984611877723218;0,591338835681753;0,0315922781119408;69,51702261;59,23710359;0,751;0,696;0,848;0,718;170,912;NA;86,12;7,14;8,13;8,57;8,21;7,84;14,81;15;11,04;6,96;5,33;0,804846103470858;15,27;0,00340019675275128;0,00289738829004647;4;4;2;3;2;3;2;3;3;5;4;4;4;4;4;5;5;5;5;NA;NA;NA;NA;20 mil a 50 mil
BATATAIS;2018;2016;208;1229037753;56476;18219294;64897,41;0;0;0,12399656;135942,42525178;27188,485050356;33,7127861785557;2327249755;0,00118656535816038;0,00136871037823263;0,000411364701073727;0,00364443606124557;0;0,124063109020117;3505906;2083;98,3;1,7;0;0,930756843800322;0,961111111111111;0,879406307977737;0,962790697674419;0,0838852097130243;1,35655817439294;0,0618101545253863;0,779059995584989;0,0760869565217391;1,35670911141304;0,0570652173913043;1,02642950271739;0,37910447761194;26,5265367970149;0,357142857142857;23,4555278801843;FALSE;0,0728476821192053;0,0665760869565217;0,862953365112881;0,897124094202899;0,523692245175887;0,671088076270915;0,77554347826087;0,546019438983192;0,618936877076412;0,544233067381372;0,492207093082138;0,555498835553691;0,104938271604938;7,64156444126097;7,64156444126097;3,74674842953087;3,62568910277866;0,00181024861428008;0,00189158188567041;0,124950189432652;0,121197114426249;33,9720635742882;32,9516593372435;0,126454854953373;0,122010447140152;34,3811593344473;33,1727921805728;0,259277395732461;0,00769077329768087;-0,761126841312169;-0,0225768003060012;0,668373155891551;0,0198255092993974;-0,539993997982933;-0,0160174835483166;187,46124394;170,61646345;0,761;0,766;0,84;0,685;849,526;Ribeirão Preto;88,44;6,57;7,69;8,42;8,51;8,6;14,89;13,8;11,74;7,25;6,52;0,965638148667602;14,26;0,00331930809441179;0,0030210436902401;1;1;2;4;2;2;1;3;1;4;4;5;4;4;4;5;NA;5;NA;NA;2;NA;1;50 mil a 150 mil
BAURU;2018;2016;209;5522564608;343937;227963900;49375,5;0;0,507351;0,56350624;135942,42525178;27188,485050356;153,208809820223;10723665027;0,00546753927300518;0,0083354016105637;0,00514708756437549;0,00277277402506557;0;0,563584495776594;3506003;6931;97,4;2,4;0,2;0,889042995839112;0,89602909972719;0,874358974358974;0,877591593297359;0,124378109452736;2,05760369568823;0,0679933665008292;1,07625749253731;0,115823817292007;2,15688472104405;0,0603588907014682;0,888652174551387;0,484315225707728;37,2079509915838;0,498374864572048;38,2351600975081;FALSE;0,0961857379767828;0,0880913539967374;0,803529739191238;0,817096683111744;0,491603287092288;0,52847137405897;0,600938217698351;0,45089361034273;0,44022200183822;0,420171567008947;0,32667873284886;0,251208557947136;0,166666666666667;8,84375938191798;8,84375938191798;3,96627528898433;3,46746530963227;0,00191631343304152;0,0018090339196111;0,478936524372909;0,533498773881848;130,215585329823;145,050234380699;0,476951853374447;0,532425978747544;129,675983352107;144,758557635988;-22,9932244904001;-0,150077691468138;-8,15857543952441;-0,0532513466366442;-23,5328264681159;-0,153599695054936;-8,45025218423567;-0,0551551323592376;1128,74448944;1098,51522571;0,801;0,8;0,854;0,752;667,684;NA;98,33;6,54;7,54;7,76;8,65;9,1;15,98;14,07;11,27;6,94;6,2;0,933238636363636;14,08;0,00328183501466838;0,00319394315153647;1;1;2;4;1;3;1;1;1;4;4;5;5;5;5;NA;NA;NA;NA;5;3;5;3;250 mil a 500 mil
BEBEDOURO;2018;2016;210;1913989070;75035;31086921;58938,4;0;0;0,17703704;135942,42525178;27188,485050356;48,1336891539928;3536424645;0,00180307204522688;0,00181849251417744;0,000701896679666488;0,00330979665216402;0;0,177213526670173;3506102;3584;98;1,9;0,1;0,944444444444444;0,951633986928105;0,900773195876289;0,925975773889637;0,104411764705882;2,11503129411765;0,0808823529411765;1,56842357352941;0,0604395604395604;1,29795103846154;0,0618131868131868;0,893180917582418;0,507183908045977;41,2526762859195;0,463636363636364;33,4343822272727;FALSE;0,0926470588235294;0,0611263736263736;0,856944444444444;0,893464052287582;0,527350459976333;0,656666666666667;0,767557932263815;0,443915526128688;0,496659733268078;0,514292286844229;0,314536175417;0,34730270199299;0,126543209876543;8,18423477409482;8,18423477409482;4,05308271541653;3,67707462206858;0,00195825460586475;0,00191839055975117;0,175669493678513;0,174481515899171;47,7618740268186;47,4388808658806;0,174932008825412;0,174082875438035;47,5613630677846;47,3304965637001;-0,37181512717418;-0,00772463390422127;-0,694808288112156;-0,014434968528784;-0,572326086208221;-0,0118903432557848;-0,80319259029271;-0,0166867033134127;270,8079734;253,48655319;0,78;0,756;0,853;0,735;683,192;NA;95,29;6,48;7,82;8,16;8,44;8,49;15,5;13,79;11,48;7,47;6,5;0,976923076923077;14,3;0,00360908873725595;0,00337824419524222;1;1;2;4;1;2;1;2;1;4;4;5;4;5;4;NA;NA;NA;NA;1;1;1;2;50 mil a 150 mil
